user_id,transaction_date,store_id,product_category,sale_amount,price,region,city,age,subscription,status,email,username,raw_timestamp
1049,2024-02-27,8,Grocery,3226.6,259.49,North,Kolkata,38,Premium,,user203@gmail.com,user203,2024-07-06 17:43:00
1022,2024-08-29,3,Electronics,2978.08,90.69,South,Delhi,21,Basic,Cancelled,user204@gmail.com,user204,2024-07-31 13:44:00
1051,2024-02-12,18,Sports,3118.63,868.53,East,Mumbai,50,Premium,Pending,user205@gmail.com,user205,2024-11-20 20:43:00
1082,2024-02-03,10,Grocery,3676.8,2547.08,North,Hyderabad,23,Basic,Completed,user206@gmail.com,user206,2024-06-07 21:47:00
1084,2024-03-30,4,Electronics,3568.71,2119.42,South,Jaipur,40,Standard,Cancelled,user207@gmail.com,user207,2024-05-17 23:56:00
1015,2024-01-16,11,Grocery,1432.7,238.42,North,Jaipur,47,Standard,Cancelled,user208@gmail.com,user208,2024-03-26 11:10:00
1032,2024-02-22,19,Electronics,1219.18,,North,Delhi,33,Premium,,user209@gmail.com,user209,2024-04-01 01:35:00
1091,2024-12-01,14,Clothing,1676.83,1277.96,East,Chennai,22,Standard,Cancelled,user210@gmail.com,user210,2024-01-27 05:14:00
1066,2024-01-24,13,Electronics,4397.26,2604.8,East,Kolkata,23,Standard,,,user211,2024-10-15 09:47:00
1079,2024-05-04,15,Furniture,2999.29,,South,Lucknow,33,Premium,Completed,user212@gmail.com,,2024-10-04 11:40:00
1088,2024-01-05,11,Electronics,3818.75,1160.01,East,Mumbai,31,Standard,Pending,user213@gmail.com,user213,2024-03-13 22:17:00
1011,2024-01-23,8,Sports,2123.98,2691.95,West,Mumbai,55,Premium,Pending,user214@gmail.com,user214,2024-10-30 18:03:00
1055,2024-12-05,5,Clothing,1529.21,2560.2,West,Kolkata,38,Basic,Cancelled,user215@gmail.com,user215,2024-03-10 18:06:00
1019,2024-02-24,6,Grocery,2383.67,1249.21,East,Hyderabad,46,Basic,,user216@gmail.com,user216,2024-03-21 21:19:00
1090,2024-12-22,20,Electronics,1153.6,2576.89,South,Mumbai,33,Basic,,user217@gmail.com,user217,2024-05-13 05:01:00
1051,2024-08-19,18,Sports,1324.28,1413.03,South,Mumbai,18,Premium,Pending,user218@gmail.com,user218,2024-07-09 21:40:00
1082,2024-02-13,19,Sports,1368.22,2447.6,North,Mumbai,30,Standard,,user219@gmail.com,user219,2024-06-18 03:02:00
1059,2024-01-26,6,Sports,2222.47,2187.07,West,Delhi,42,Standard,,user220@gmail.com,user220,2024-04-05 08:17:00
1057,2024-03-17,2,Sports,3133.97,,East,Jaipur,44,Standard,,user221@gmail.com,user221,2024-03-11 13:12:00
1082,2024-09-26,8,Sports,3994.75,2968.74,East,Jaipur,52,Basic,Cancelled,user222@gmail.com,user222,2024-07-17 08:11:00
1003,2024-06-12,20,Clothing,243.59,2441.53,East,Delhi,48,Standard,Cancelled,user223@gmail.com,user223,2024-03-22 03:15:00
1084,2024-05-03,9,Sports,4099.8,2755.92,North,Hyderabad,54,Basic,Cancelled,user224@gmail.com,user224,2024-03-29 05:15:00
1075,2024-06-11,12,Sports,238.21,2116.65,South,Bhubaneswar,30,Basic,Cancelled,user225@gmail.com,,2024-01-29 07:38:00
1028,2024-01-11,17,Grocery,103.35,2757.79,South,Bengaluru,39,Standard,Pending,user226@gmail.com,user226,2024-06-14 01:01:00
1018,2024-10-27,5,Electronics,4247.76,2588.97,North,Kolkata,60,Basic,Completed,user227@gmail.com,user227,2024-03-21 23:27:00
1081,2024-09-06,11,Clothing,3565.2,1707.83,East,Hyderabad,60,Standard,Pending,user228@gmail.com,user228,2024-05-30 04:11:00
1093,2024-01-01,19,Grocery,4268.71,2323.95,North,Bengaluru,56,Basic,Pending,user229@gmail.com,user229,2024-09-11 04:21:00
1095,2024-02-09,8,Furniture,4913.66,,North,Kolkata,46,Premium,Cancelled,user230@gmail.com,user230,2024-06-28 08:50:00
1013,2024-01-01,2,Grocery,2247.28,1287.98,South,Pune,49,Basic,Cancelled,user231@gmail.com,user231,2024-09-02 18:41:00
1097,2024-12-17,8,Clothing,2311.31,2407.62,North,Chennai,19,Basic,Cancelled,user232@gmail.com,user232,2024-03-28 12:10:00
1093,2024-02-08,18,Electronics,1755.96,2956.56,West,Delhi,45,Standard,Pending,user233@gmail.com,user233,2024-01-28 03:21:00
1026,2024-04-07,14,Sports,3637.99,2203.42,East,Chennai,37,Premium,Completed,,user234,2024-09-08 04:03:00
1046,2024-01-02,14,Electronics,1543.29,2002.96,West,Hyderabad,24,Premium,Pending,user235@gmail.com,user235,2024-02-11 15:54:00
1014,2024-06-06,13,Grocery,2496.57,2000.07,North,Lucknow,42,Premium,Cancelled,user236@gmail.com,user236,2024-08-16 01:16:00
1056,2024-08-26,9,Clothing,4201.69,1714.53,South,Mumbai,23,Standard,Cancelled,user237@gmail.com,user237,2024-10-28 07:35:00
1007,2024-07-17,17,Grocery,4831.58,2076.85,West,Bhubaneswar,33,Basic,Cancelled,user238@gmail.com,user238,2024-12-31 01:32:00
1073,2024-09-21,19,Sports,822.49,2850.3,West,Bengaluru,28,Premium,Pending,user239@gmail.com,user239,2024-12-15 13:12:00
1080,2024-03-16,20,Furniture,1666.77,2194.95,North,Mumbai,42,Standard,,user240@gmail.com,user240,2024-09-23 14:58:00
1001,2024-12-24,20,Sports,2660.55,1287.8,West,Bengaluru,27,Standard,Completed,user241@gmail.com,user241,2024-02-21 09:55:00
1068,2024-06-25,14,Furniture,1976.91,1482.48,West,Delhi,29,Basic,,user242@gmail.com,user242,2024-12-21 12:02:00
1050,2024-06-18,8,Electronics,3754.17,2766.46,East,Delhi,39,Basic,Cancelled,user243@gmail.com,user243,2024-12-22 21:06:00
1029,2024-03-09,10,Grocery,3892.75,996.56,West,Bhubaneswar,59,Premium,Pending,user244@gmail.com,user244,2024-07-27 23:31:00
1097,2024-09-21,12,Electronics,2624.82,518.97,East,Lucknow,43,Premium,Completed,user245@gmail.com,user245,2024-04-12 01:15:00
1004,2024-08-21,2,Furniture,3552.71,858.23,West,Lucknow,43,Standard,Completed,user246@gmail.com,user246,2024-09-07 19:28:00
1022,2024-08-30,19,Sports,1813.82,532.37,East,Mumbai,36,Premium,,,user247,2024-04-19 07:41:00
1028,2024-12-12,7,Furniture,3292.78,1564.18,North,Jaipur,26,Standard,Pending,user248@gmail.com,,2024-05-09 19:51:00
1039,2024-12-30,9,Grocery,4487.87,2562.18,West,Chennai,31,Basic,Cancelled,user249@gmail.com,user249,2024-07-22 18:06:00
1000,2024-09-18,12,Sports,3271.98,1846.7,East,Mumbai,48,Premium,Cancelled,user250@gmail.com,user250,2024-05-21 08:41:00
1091,2024-11-29,10,Clothing,834.65,2308.15,North,Bhubaneswar,43,Standard,Cancelled,user251@gmail.com,user251,2024-12-01 15:18:00
1033,2024-08-02,13,Grocery,3709.99,1769.92,South,Kolkata,32,Standard,,user252@gmail.com,user252,2024-09-16 09:54:00
1021,2024-12-02,18,Clothing,1539.54,1438.8,East,Lucknow,29,Standard,Cancelled,user253@gmail.com,user253,2024-04-24 23:55:00
1039,2024-08-03,11,Furniture,1376.74,917.45,North,Jaipur,21,Standard,Completed,user254@gmail.com,user254,2024-03-02 21:24:00
1067,2024-06-01,14,Electronics,4367.16,494.8,South,Kolkata,44,Standard,,user255@gmail.com,user255,2024-04-02 02:31:00
1042,2024-11-19,6,Furniture,3209.04,63.9,East,Hyderabad,28,Standard,Pending,user256@gmail.com,user256,2024-02-15 04:39:00
1055,2024-11-20,14,Grocery,2202.22,1458.33,North,Delhi,52,Premium,Cancelled,user257@gmail.com,user257,2024-09-28 06:01:00
1086,2024-01-03,8,Clothing,3498.27,1065.83,South,Mumbai,42,Standard,Cancelled,user258@gmail.com,user258,2024-06-01 09:29:00
1093,2024-09-23,20,Sports,1755.39,2669.52,South,Kolkata,49,Basic,Pending,user259@gmail.com,user259,2024-07-25 00:14:00
1028,2024-03-08,7,Electronics,2989.49,548.5,East,Delhi,42,Standard,Cancelled,user260@gmail.com,user260,2024-10-31 01:42:00
1013,2024-11-30,1,Electronics,3479.77,1279.49,West,Mumbai,53,Basic,,user261@gmail.com,user261,2024-12-17 20:00:00
1038,2024-08-03,4,Sports,1422.89,1836.62,South,Pune,24,Standard,Completed,user262@gmail.com,user262,2024-09-11 06:38:00
1025,2024-05-14,17,Clothing,1853.82,1258.78,South,Delhi,53,Basic,Pending,user263@gmail.com,user263,2024-04-30 00:00:00
1085,2024-02-15,4,Sports,3378.21,489.98,North,Lucknow,22,Standard,Completed,user264@gmail.com,user264,2024-08-21 09:16:00
1059,2024-01-26,4,Clothing,4383.29,2564.13,East,Kolkata,45,Standard,Completed,user265@gmail.com,user265,2024-01-24 00:54:00
1017,2024-12-05,6,Furniture,1851.88,1341.26,East,Mumbai,41,Basic,Pending,user266@gmail.com,user266,2024-08-21 08:53:00
1049,2024-12-19,16,Grocery,3279.35,2400.88,North,Bengaluru,21,Premium,Completed,user267@gmail.com,user267,2024-10-18 21:28:00
1023,2024-11-08,13,Furniture,3095.66,2594.6,South,Jaipur,49,Premium,,user268@gmail.com,user268,2024-12-01 10:00:00
1090,2024-12-13,17,Sports,3646.49,710.76,East,Lucknow,51,Standard,Completed,user269@gmail.com,user269,2024-09-03 11:42:00
1086,2024-11-24,13,Clothing,4211.26,1697.12,North,Delhi,59,Premium,,user270@gmail.com,user270,2024-02-08 15:20:00
1030,2024-06-18,9,Electronics,2583.95,1673.96,West,Pune,33,Premium,,user271@gmail.com,user271,2024-02-15 15:28:00
1040,2024-03-01,16,Electronics,602.95,1266.4,North,Mumbai,56,Standard,Cancelled,user272@gmail.com,user272,2024-12-01 21:29:00
1043,2024-07-05,2,Clothing,4237.16,,West,Kolkata,46,Premium,Completed,user273@gmail.com,user273,2024-06-23 11:53:00
1081,2024-05-29,18,Sports,1932.06,363.65,South,Jaipur,26,Standard,,user274@gmail.com,user274,2024-04-06 03:59:00
1050,2024-04-20,15,Clothing,3612.26,367.91,West,Delhi,58,Standard,Completed,user275@gmail.com,user275,2024-12-03 18:32:00
1017,2024-09-12,1,Sports,3707.45,1682.02,West,Bhubaneswar,48,Standard,Pending,user276@gmail.com,user276,2024-03-06 03:24:00
1084,2024-11-03,20,Furniture,2570.14,1184.75,South,Chennai,43,Basic,Cancelled,user277@gmail.com,user277,2024-07-30 19:44:00
1095,2024-09-19,10,Sports,4317.47,2150.03,South,Hyderabad,31,Standard,Cancelled,user278@gmail.com,user278,2024-03-08 22:41:00
1022,2024-09-14,18,Furniture,3580.73,2294.29,West,Bhubaneswar,54,Standard,,user279@gmail.com,user279,2024-09-30 09:56:00
1054,2024-01-07,17,Electronics,223.83,478.71,North,Hyderabad,35,Premium,Cancelled,user280@gmail.com,user280,2024-02-01 22:50:00
1037,2024-04-14,18,Electronics,1857.54,1385.15,South,Lucknow,42,Premium,Cancelled,user281@gmail.com,,2024-07-14 12:26:00
1100,2024-12-16,11,Sports,363.63,2243.83,South,Bhubaneswar,46,Premium,Cancelled,user282@gmail.com,user282,2024-11-04 06:49:00
1092,2024-04-09,10,Grocery,969.39,2063.84,South,Bengaluru,50,Premium,,,user283,2024-05-15 04:10:00
1074,2024-05-10,1,Furniture,2385.02,2815.61,North,Bengaluru,38,Standard,Completed,user284@gmail.com,user284,2024-12-04 09:31:00
1073,2024-10-08,12,Electronics,3941.75,987.68,South,Bengaluru,51,Premium,Pending,user285@gmail.com,user285,2024-02-17 11:14:00
1027,2024-12-05,11,Furniture,1867.91,694.41,West,Lucknow,59,Premium,Completed,user286@gmail.com,user286,2024-11-24 19:58:00
1079,2024-05-04,2,Furniture,1968.73,2398.81,North,Pune,34,Standard,Cancelled,,user287,2024-07-10 16:51:00
1065,2024-08-16,16,Electronics,1552.53,1972.01,East,Lucknow,23,Premium,Pending,user288@gmail.com,user288,2024-09-30 00:40:00
1008,2024-04-17,7,Grocery,4194.76,656.46,West,Mumbai,27,Premium,,user289@gmail.com,,2024-02-07 01:11:00
1032,2024-10-12,3,Sports,4125.93,,West,Pune,46,Standard,,user290@gmail.com,,2024-12-10 03:34:00
1000,2024-11-24,20,Electronics,3804.21,1777.54,North,Kolkata,50,Premium,Cancelled,user291@gmail.com,user291,2024-02-14 09:48:00
1056,2024-07-14,13,Electronics,2422.54,1623.73,South,Pune,52,Basic,Pending,user292@gmail.com,user292,2024-11-27 11:00:00
1070,2024-10-11,5,Electronics,304.69,1739.52,West,Lucknow,53,Premium,Cancelled,user293@gmail.com,user293,2024-06-25 06:26:00
1082,2024-09-19,5,Clothing,1001.56,1869.81,East,Hyderabad,25,Premium,Completed,user294@gmail.com,user294,2024-10-08 14:41:00
1070,2024-02-07,10,Electronics,1328.37,,West,Kolkata,40,Premium,Pending,user295@gmail.com,user295,2024-04-09 10:31:00
1057,2024-06-17,20,Furniture,3497.94,499.57,East,Kolkata,45,Premium,Completed,user296@gmail.com,user296,2024-12-30 23:41:00
1055,2024-05-21,12,Clothing,3429.94,1028.11,West,Jaipur,46,Basic,Cancelled,user297@gmail.com,user297,2024-11-26 19:05:00
1035,2024-03-12,18,Clothing,1389.85,2664.69,North,Mumbai,19,Standard,Completed,user298@gmail.com,user298,2024-10-29 06:58:00
1004,2024-10-09,9,Sports,4480.53,1642.05,South,Kolkata,43,Premium,Cancelled,user299@gmail.com,user299,2024-02-16 12:23:00
1064,2024-01-06,8,Sports,3452.39,2283.76,South,Jaipur,28,Premium,Pending,user300@gmail.com,user300,2024-07-02 01:14:00
1097,2024-09-06,8,Electronics,1395.35,740.36,South,Lucknow,41,Basic,,user301@gmail.com,user301,2024-01-21 20:20:00
1013,2024-12-26,17,Furniture,4190.87,826.78,South,Pune,59,Basic,Cancelled,user302@gmail.com,user302,2024-02-09 16:16:00
1048,2024-04-24,17,Grocery,1829.2,2609.77,West,Jaipur,56,Premium,Pending,user303@gmail.com,user303,2024-09-20 20:17:00
1027,2024-03-17,6,Clothing,1874.89,2166.04,North,Hyderabad,44,Basic,Completed,user304@gmail.com,user304,2024-04-17 18:10:00
1082,2024-07-29,1,Clothing,311.41,1741.79,South,Bengaluru,58,Standard,Completed,user305@gmail.com,user305,2024-03-26 08:59:00
1023,2024-09-21,13,Sports,4849.29,1930.99,East,Mumbai,31,Basic,,user306@gmail.com,user306,2024-07-29 19:09:00
1074,2024-04-03,20,Sports,1396.15,2186.35,East,Jaipur,56,Standard,Completed,user307@gmail.com,user307,2024-02-25 00:12:00
1066,2024-09-15,14,Clothing,3067.0,573.4,North,Lucknow,50,Premium,Completed,user308@gmail.com,user308,2024-11-04 17:52:00
1000,2024-12-13,14,Sports,2161.35,2630.73,West,Hyderabad,48,Basic,Cancelled,user309@gmail.com,user309,2024-12-22 18:06:00
1054,2024-03-09,9,Grocery,3852.71,2734.75,North,Chennai,56,Standard,,user310@gmail.com,,2024-01-04 18:33:00
1015,2024-09-23,1,Grocery,3307.28,2078.91,East,Pune,41,Premium,Pending,user311@gmail.com,user311,2024-05-13 17:27:00
1072,2024-07-06,20,Furniture,4959.81,1222.49,South,Pune,53,Standard,,user312@gmail.com,user312,2024-09-04 08:19:00
1073,2024-06-25,13,Clothing,4289.49,1994.88,South,Jaipur,28,Premium,Pending,user313@gmail.com,user313,2024-10-08 19:44:00
1087,2024-12-27,2,Clothing,2006.61,1925.84,North,Bengaluru,48,Standard,,user314@gmail.com,user314,2024-07-08 02:38:00
1004,2024-07-15,13,Sports,3315.26,895.08,North,Bengaluru,58,Basic,,,user315,2024-09-22 09:12:00
1004,2024-11-02,17,Sports,3522.4,1864.81,North,Kolkata,33,Standard,Completed,user316@gmail.com,user316,2024-05-21 12:22:00
1085,2024-07-21,13,Sports,1081.52,95.33,North,Mumbai,53,Basic,Cancelled,user317@gmail.com,user317,2024-04-25 19:12:00
1058,2024-07-25,19,Electronics,1379.43,1251.05,North,Lucknow,22,Standard,Cancelled,user318@gmail.com,user318,2024-09-19 08:56:00
1068,2024-10-21,9,Grocery,4833.67,1711.35,South,Kolkata,47,Standard,,user319@gmail.com,user319,2024-09-03 03:16:00
1008,2024-07-14,8,Clothing,4020.79,1266.66,East,Lucknow,52,Premium,Cancelled,user320@gmail.com,user320,2024-12-10 23:52:00
1043,2024-02-08,18,Clothing,2435.12,1092.94,East,Bengaluru,30,Basic,Pending,user321@gmail.com,user321,2024-05-15 06:14:00
1025,2024-05-07,20,Furniture,864.38,364.73,North,Jaipur,57,Premium,Completed,user322@gmail.com,user322,2024-06-10 15:57:00
1073,2024-05-20,16,Clothing,4923.53,2752.22,East,Pune,32,Standard,Pending,user323@gmail.com,user323,2024-09-01 17:02:00
1064,2024-06-26,13,Clothing,2340.26,405.09,West,Kolkata,18,Premium,Pending,user324@gmail.com,user324,2024-07-04 19:55:00
1033,2024-04-05,18,Furniture,1261.98,1440.47,East,Kolkata,29,Basic,,user325@gmail.com,user325,2024-07-09 11:54:00
1051,2024-05-23,15,Clothing,2899.91,2938.85,South,Mumbai,35,Premium,,user326@gmail.com,user326,2024-03-17 15:51:00
1001,2024-03-31,14,Grocery,758.91,2685.15,East,Jaipur,37,Basic,Completed,user327@gmail.com,user327,2024-01-31 06:52:00
1032,2024-08-31,4,Grocery,3748.51,816.32,East,Lucknow,53,Basic,Cancelled,,user328,2024-12-13 19:12:00
1073,2024-10-21,18,Clothing,4898.93,889.6,East,Lucknow,49,Standard,,user329@gmail.com,user329,2024-05-26 14:40:00
1018,2024-03-26,11,Grocery,3193.24,1736.33,North,Mumbai,28,Basic,Pending,user330@gmail.com,user330,2024-12-29 08:38:00
1082,2024-07-21,9,Grocery,3926.77,2819.37,West,Pune,28,Premium,Completed,user331@gmail.com,user331,2024-05-08 23:44:00
1095,2024-02-10,7,Clothing,2045.52,331.88,West,Lucknow,21,Premium,,user332@gmail.com,user332,2024-02-23 08:39:00
1019,2024-02-13,13,Furniture,1223.84,2225.9,West,Bengaluru,26,Standard,Pending,,user333,2024-06-15 15:29:00
1069,2024-05-19,18,Grocery,762.06,2848.03,South,Bhubaneswar,56,Basic,,user334@gmail.com,user334,2024-06-07 11:30:00
1069,2024-04-26,3,Grocery,1608.55,1266.0,South,Chennai,18,Premium,Pending,user335@gmail.com,user335,2024-01-05 22:59:00
1062,2024-09-01,10,Electronics,3852.76,2404.0,South,Delhi,53,Basic,Pending,user336@gmail.com,user336,2024-07-21 07:10:00
1091,2024-11-26,13,Grocery,1180.9,283.67,South,Lucknow,57,Standard,Cancelled,user337@gmail.com,user337,2024-05-17 13:12:00
1008,2024-04-03,5,Furniture,640.75,1393.26,West,Chennai,57,Basic,Pending,user338@gmail.com,user338,2024-09-30 00:11:00
1013,2024-05-24,9,Clothing,3604.46,2194.97,South,Mumbai,27,Premium,,user339@gmail.com,user339,2024-09-12 11:29:00
1089,2024-01-17,11,Electronics,4233.38,2857.35,North,Chennai,43,Premium,,user340@gmail.com,user340,2024-05-08 12:53:00
1001,2024-03-03,8,Grocery,3879.0,1356.73,North,Hyderabad,47,Standard,Completed,user341@gmail.com,user341,2024-08-30 12:43:00
1039,2024-06-14,6,Electronics,3749.15,1671.26,North,Chennai,48,Standard,Cancelled,user342@gmail.com,user342,2024-12-07 06:07:00
1030,2024-11-20,14,Furniture,173.83,2393.45,North,Pune,33,Premium,Completed,user343@gmail.com,user343,2024-12-18 19:09:00
1047,2024-02-15,8,Clothing,2549.6,2073.54,East,Delhi,21,Basic,Pending,user344@gmail.com,user344,2024-03-05 15:14:00
1040,2024-10-12,12,Grocery,3692.63,112.99,West,Kolkata,26,Basic,Completed,user345@gmail.com,user345,2024-05-30 17:44:00
1062,2024-04-07,19,Clothing,2763.74,1004.86,West,Chennai,56,Standard,Pending,user346@gmail.com,user346,2024-05-31 08:34:00
1046,2024-08-20,1,Sports,1957.31,597.33,North,Bhubaneswar,41,Standard,Pending,user347@gmail.com,user347,2024-10-02 12:12:00
1067,2024-12-15,16,Sports,855.24,885.23,West,Kolkata,25,Premium,Completed,,user348,2024-04-01 01:12:00
1013,2024-09-05,7,Electronics,255.9,1943.17,West,Jaipur,51,Standard,Cancelled,,user349,2024-02-06 00:59:00
1026,2024-12-01,16,Electronics,2393.49,1934.8,East,Lucknow,44,Basic,Completed,user350@gmail.com,user350,2024-01-21 23:04:00
1038,2024-02-09,7,Sports,575.88,2189.26,West,Hyderabad,30,Standard,Pending,user351@gmail.com,user351,2024-10-12 23:35:00
1053,2024-02-24,19,Furniture,3405.01,2122.52,West,Mumbai,28,Premium,,user352@gmail.com,user352,2024-09-30 19:28:00
1045,2024-06-10,18,Furniture,4239.78,1266.41,West,Kolkata,56,Premium,Pending,user353@gmail.com,user353,2024-05-10 11:28:00
1057,2024-07-22,1,Electronics,4916.49,1807.5,South,Chennai,18,Basic,Pending,user354@gmail.com,user354,2024-12-19 08:58:00
1070,2024-09-18,18,Sports,4637.02,506.41,North,Jaipur,40,Premium,Pending,user355@gmail.com,user355,2024-05-07 07:16:00
1038,2024-02-17,19,Grocery,2888.42,691.44,North,Kolkata,48,Premium,,user356@gmail.com,user356,2024-10-22 03:38:00
1082,2024-06-02,2,Sports,1969.58,2351.36,East,Kolkata,45,Basic,Completed,user357@gmail.com,user357,2024-11-30 19:59:00
1001,2024-11-20,13,Electronics,1593.44,171.49,South,Kolkata,50,Standard,Pending,user358@gmail.com,user358,2024-07-20 14:48:00
1076,2024-10-21,17,Electronics,1188.22,904.86,West,Bengaluru,26,Basic,Completed,user359@gmail.com,user359,2024-10-07 12:16:00
1010,2024-07-23,17,Grocery,3891.74,434.61,South,Jaipur,53,Premium,,user360@gmail.com,user360,2024-10-14 19:47:00
1067,2024-05-06,8,Electronics,1404.66,1318.69,North,Mumbai,60,Basic,,user361@gmail.com,user361,2024-06-25 19:41:00
1003,2024-06-05,6,Furniture,3119.48,2970.97,West,Bhubaneswar,27,Basic,Completed,user362@gmail.com,user362,2024-12-16 11:09:00
1096,2024-02-13,4,Electronics,1290.94,1881.96,South,Chennai,18,Basic,Completed,user363@gmail.com,user363,2024-06-18 06:47:00
1068,2024-04-18,7,Sports,2664.0,813.04,West,Bhubaneswar,27,Standard,Completed,user364@gmail.com,user364,2024-09-26 01:16:00
1021,2024-01-31,10,Clothing,3967.02,1873.0,North,Jaipur,59,Premium,Completed,user365@gmail.com,user365,2024-12-03 11:55:00
1013,2024-01-10,10,Grocery,1232.73,1173.07,North,Kolkata,49,Standard,Completed,user366@gmail.com,user366,2024-08-22 17:59:00
1091,2024-01-12,2,Clothing,4619.12,949.54,West,Pune,28,Premium,Cancelled,user367@gmail.com,user367,2024-06-03 07:32:00
1035,2024-02-01,9,Grocery,4462.97,2453.83,North,Lucknow,35,Premium,Pending,user368@gmail.com,user368,2024-03-11 02:46:00
1048,2024-09-23,20,Clothing,2144.93,1740.05,West,Chennai,56,Basic,,user369@gmail.com,user369,2024-03-11 18:34:00
1087,2024-04-13,5,Furniture,3473.81,2701.0,South,Pune,27,Standard,Pending,user370@gmail.com,user370,2024-03-01 05:20:00
1018,2024-01-16,11,Grocery,4809.86,944.88,East,Bengaluru,30,Premium,Pending,user371@gmail.com,user371,2024-11-09 19:17:00
1077,2024-10-17,20,Clothing,3022.17,731.19,North,Kolkata,23,Standard,,user372@gmail.com,user372,2024-08-28 22:41:00
1047,2024-04-04,13,Grocery,2421.85,533.17,South,Delhi,44,Premium,Cancelled,user373@gmail.com,user373,2024-12-09 06:48:00
1026,2024-02-03,6,Grocery,4348.93,1495.33,East,Jaipur,33,Basic,,user374@gmail.com,user374,2024-07-13 23:20:00
1050,2024-11-09,19,Sports,2727.18,1942.11,North,Lucknow,24,Basic,,user375@gmail.com,,2024-05-05 16:34:00
1050,2024-01-21,18,Grocery,2629.02,1910.41,North,Hyderabad,36,Basic,,user376@gmail.com,user376,2024-05-26 14:10:00
1054,2024-05-30,20,Electronics,3480.77,2715.84,West,Jaipur,23,Standard,Completed,user377@gmail.com,user377,2024-12-22 17:08:00
1050,2024-07-30,11,Grocery,222.07,1388.36,South,Jaipur,23,Basic,Cancelled,user378@gmail.com,user378,2024-03-24 22:46:00
1015,2024-02-16,4,Grocery,3206.95,301.65,West,Lucknow,57,Premium,,user379@gmail.com,,2024-03-28 10:36:00
1084,2024-03-17,6,Clothing,976.45,2150.54,West,Chennai,37,Standard,,user380@gmail.com,user380,2024-03-08 06:00:00
1079,2024-05-09,1,Grocery,2538.38,1520.99,North,Bhubaneswar,49,Premium,Pending,user381@gmail.com,user381,2024-07-28 14:05:00
1076,2024-11-03,1,Clothing,4422.62,870.43,South,Delhi,29,Premium,Completed,user382@gmail.com,,2024-01-17 21:36:00
1077,2024-06-01,11,Electronics,340.25,1280.02,South,Bengaluru,36,Standard,Pending,user383@gmail.com,user383,2024-07-03 01:05:00
1098,2024-06-02,11,Furniture,4497.9,2469.78,West,Lucknow,22,Basic,,user384@gmail.com,user384,2024-05-20 10:33:00
1052,2024-09-25,7,Clothing,3099.06,372.44,North,Jaipur,56,Standard,Cancelled,user385@gmail.com,user385,2024-05-12 16:36:00
1079,2024-06-30,5,Sports,2856.91,1583.13,West,Jaipur,29,Standard,Pending,user386@gmail.com,user386,2024-01-01 03:01:00
1059,2024-11-16,4,Clothing,4017.87,2997.01,West,Delhi,39,Basic,Pending,,user387,2024-05-24 08:50:00
1008,2024-06-06,10,Sports,2794.97,2312.75,North,Kolkata,39,Basic,Completed,user388@gmail.com,user388,2024-06-22 21:30:00
1060,2024-01-19,5,Grocery,861.39,1408.82,East,Jaipur,44,Standard,Completed,user389@gmail.com,user389,2024-12-13 10:35:00
1068,2024-01-10,7,Sports,3458.92,2408.63,East,Mumbai,27,Basic,Completed,user390@gmail.com,user390,2024-09-30 05:36:00
1077,2024-07-18,6,Sports,672.54,2357.91,East,Kolkata,20,Basic,,user391@gmail.com,user391,2024-07-09 14:53:00
1038,2024-04-20,17,Furniture,957.56,,North,Hyderabad,23,Basic,Completed,user392@gmail.com,user392,2024-03-19 06:21:00
1061,2024-09-25,10,Furniture,802.15,2621.81,South,Hyderabad,20,Basic,,user393@gmail.com,user393,2024-01-03 09:59:00
1005,2024-12-17,20,Electronics,1733.12,2673.1,North,Lucknow,60,Standard,Cancelled,,user394,2024-11-23 06:20:00
1025,2024-04-08,10,Furniture,2708.15,2329.72,North,Chennai,27,Premium,Cancelled,user395@gmail.com,user395,2024-10-13 16:06:00
1026,2024-10-04,12,Sports,1660.58,467.59,East,Bhubaneswar,33,Premium,Completed,user396@gmail.com,user396,2024-10-03 14:03:00
1016,2024-01-15,16,Electronics,619.04,208.71,West,Pune,29,Standard,,user397@gmail.com,user397,2024-04-11 22:48:00
1085,2024-09-30,3,Grocery,2882.17,324.1,West,Mumbai,47,Basic,,user398@gmail.com,user398,2024-03-14 19:16:00
1046,2024-07-19,6,Furniture,3965.02,2653.09,West,Jaipur,19,Premium,,user399@gmail.com,user399,2024-03-28 09:49:00
1044,2024-11-05,19,Clothing,2588.95,1246.77,North,Kolkata,53,Standard,Completed,user400@gmail.com,user400,2024-07-24 18:26:00
1030,2024-11-13,8,Sports,879.2,1473.01,North,Kolkata,31,Standard,,user401@gmail.com,user401,2024-06-24 17:44:00
1030,2024-03-29,3,Sports,4200.07,387.25,West,Kolkata,53,Premium,,user402@gmail.com,user402,2024-02-05 19:06:00
1087,2024-11-01,13,Furniture,2522.05,1997.49,North,Hyderabad,26,Standard,Completed,user403@gmail.com,user403,2024-08-19 17:18:00
1049,2024-11-11,19,Grocery,1058.77,2060.47,East,Chennai,54,Standard,Cancelled,user404@gmail.com,user404,2024-06-25 02:37:00
1001,2024-11-09,17,Grocery,4253.42,2564.89,North,Kolkata,53,Premium,Completed,user405@gmail.com,user405,2024-07-02 03:55:00
1036,2024-01-16,8,Grocery,3540.89,1213.09,East,Pune,43,Basic,,user406@gmail.com,user406,2024-08-31 04:12:00
